height,radii list,wavelength,transmission,reflection,fitness
5.0,"[0.495, 0.135, 0.615, 0.375]",3.0,0.7211036687650608,0.2788963312349393,42.46
5.0,"[0.495, 0.135, 0.615, 0.375]",3.051282051282051,0.7183940590930507,0.2816059409068832,42.46
5.0,"[0.495, 0.135, 0.615, 0.375]",3.102564102564102,0.7151573686987208,0.2848426313012858,42.46
5.0,"[0.495, 0.135, 0.615, 0.375]",3.1538461538461537,0.7118073187133847,0.2881926812865065,42.46
5.0,"[0.495, 0.135, 0.615, 0.375]",3.2051282051282053,0.7087088579846506,0.2912911420153771,42.46
5.0,"[0.495, 0.135, 0.615, 0.375]",3.2564102564102564,0.7061425721758898,0.2938574278241092,42.46
5.0,"[0.495, 0.135, 0.615, 0.375]",3.3076923076923075,0.7042882554278673,0.2957117445717822,42.46
5.0,"[0.495, 0.135, 0.615, 0.375]",3.358974358974359,0.703224867626027,0.2967751323739728,42.46
5.0,"[0.495, 0.135, 0.615, 0.375]",3.41025641025641,0.7029430173885204,0.297056982611545,42.46
5.0,"[0.495, 0.135, 0.615, 0.375]",3.4615384615384617,0.7033656671072299,0.2966343328929481,42.46
5.0,"[0.495, 0.135, 0.615, 0.375]",3.5128205128205128,0.7043721337660855,0.2956278662339083,42.46
5.0,"[0.495, 0.135, 0.615, 0.375]",3.564102564102564,0.7058195561442775,0.2941804438557902,42.46
5.0,"[0.495, 0.135, 0.615, 0.375]",3.615384615384616,0.7075585286993695,0.2924414713006287,42.46
5.0,"[0.495, 0.135, 0.615, 0.375]",3.6666666666666665,0.7094437360483841,0.2905562639516181,42.46
5.0,"[0.495, 0.135, 0.615, 0.375]",3.717948717948718,0.711343057054878,0.2886569429451165,42.46
5.0,"[0.495, 0.135, 0.615, 0.375]",3.769230769230769,0.7131431932535134,0.2868568067464876,42.46
5.0,"[0.495, 0.135, 0.615, 0.375]",3.82051282051282,0.7147954835357978,0.285204516464203,42.46
5.0,"[0.495, 0.135, 0.615, 0.375]",3.871794871794872,0.7161157056029543,0.2838842943970469,42.46
5.0,"[0.495, 0.135, 0.615, 0.375]",3.923076923076923,0.7171768089209604,0.2828231910790409,42.46
5.0,"[0.495, 0.135, 0.615, 0.375]",3.9743589743589753,0.7179064879909044,0.2820935120090994,42.46
5.0,"[0.495, 0.135, 0.615, 0.375]",4.0256410256410255,0.7182965859452056,0.2817034140547949,42.46
5.0,"[0.495, 0.135, 0.615, 0.375]",4.076923076923077,0.7183540060608682,0.2816459939391298,42.46
5.0,"[0.495, 0.135, 0.615, 0.375]",4.128205128205128,0.7180985617997026,0.2819014382001736,42.46
5.0,"[0.495, 0.135, 0.615, 0.375]",4.17948717948718,0.7175589624446557,0.2824410375553458,42.46
5.0,"[0.495, 0.135, 0.615, 0.375]",4.230769230769231,0.716776716394408,0.2832232836056702,42.46
5.0,"[0.495, 0.135, 0.615, 0.375]",4.282051282051282,0.7157946276436803,0.2842053723565972,42.46
5.0,"[0.495, 0.135, 0.615, 0.375]",4.333333333333333,0.71465901805259,0.2853409819473277,42.46
5.0,"[0.495, 0.135, 0.615, 0.375]",4.384615384615385,0.7134163134851895,0.2865836865148226,42.46
5.0,"[0.495, 0.135, 0.615, 0.375]",4.435897435897436,0.7121108583030247,0.287889141696999,42.46
5.0,"[0.495, 0.135, 0.615, 0.375]",4.487179487179487,0.71078286320605,0.2892171367939516,42.46
5.0,"[0.495, 0.135, 0.615, 0.375]",4.538461538461538,0.7094674254361724,0.2905325745638265,42.46
